product_id,ingredient_id
OMOP333031,83818
OMOP333034,1543095
675979,263034
905391,401713
OMOP571913,5487
2383947,2383941
OMOP438489,183379
2168543,1545063
1544466,1544460
1599837,1599832
2604790,2604578
OMOP3107351,4249
OMOP4821002,7242
356767,302379
1356558,1356552
1670317,1670304
OMOP1140082,191831
1298949,1298944
OMOP433652,114477
805456,805452
2381139,4328
661026,798266
2668393,2668384
OMOP336825,1546438
OMOP5158296,1487514
OMOP332438,35825
1655050,10528
2640853,327361
848161,819300
OMOP336305,480167
2628196,2628190
2668052,2668045
OMOP336996,4986
OMOP4700903,1373478
OMOP337051,32968
OMOP5182202,343048
215393,27169
2264207,4385
2645245,1100072
284904,11413
OMOP336189,253182
OMOP334507,901620
OMOP4635362,1303098
OMOP334967,386938
OMOP334888,4257
OMOP1997477,1605101
OMOP333141,797752
OMOP4820981,1243041
OMOP437897,8896
OMOP334485,4582
OMOP332902,798361
OMOP337751,134404
OMOP335214,1303855
OMOP1140203,50937
2566310,798230
2566310,798226
OMOP334507,798224
2123186,2123126
OMOP1009200,OMOP2721528
OMOP337609,OMOP1002822
OMOP2015648,1156
1045457,1045453
1591944,1591922
1540231,35827
326381,61805
OMOP332552,314724
OMOP337000,85762
151802,113608
33829,9863
202869,6922
134920,8536
OMOP4701180,22906
1809905,7514
2594797,2121085
1359129,7514
2539032,748794
2100100,2099995
2003799,28439
1358780,4124
2003797,28439
1796665,1603296
1305757,31994
2106997,748794
2594742,2594468
1112715,4124
758020,6922
1989873,4124
1989873,24941
2626393,81647
2626401,81647
1550965,7514
2045245,221147
2595466,4124
2122648,44157
748859,4124
1988786,1921217
2595466,24941
1100471,684879
2641907,343048
762663,748794
1099026,11636
762663,6373
2635022,2256951
2257013,1999382
2560252,2560213
1235267,4124
1291987,723
1359128,4083
749785,31994
2049264,4124
1011081,4124
1013630,4124
1923058,72965
1927366,4124
1921723,4124
2000695,748794
2551212,2550729
1918056,6373
1358770,4124
1358770,24941
1102207,10454
762001,748794
2281117,1876905
2395798,1815
1927786,21406
564527,7646
1036819,5487
563819,161
56489,114202
236125,3355
81994,3304
2384456,2384449
729717,593411
331291,2020
757711,596554
328229,60207
905346,3154
328700,149
483436,187832
1546349,1005921
332220,6922
258300,136411
440934,70611
904458,42463
855172,356887
197854,6142
308963,1998
313134,10829
141859,281
402010,35636
199245,25789
1801279,2447
1242231,342369
317094,60307
834235,73689
835726,82819
309012,2105
204509,8536
197730,4603
722122,358274
617316,723
311918,141366
309140,44281
200329,7646
313979,4452
1650143,3640
665019,282446
854830,700810
310798,5487
854834,700810
349353,5487
402019,358263
205322,140587
313565,73645
204844,18631
596926,72625
198241,10355
312541,8597
197805,5640
892246,10582
198211,36567
348719,10627
197636,10402
1049615,7804
562806,321952
308136,17767
856364,10737
199149,16681
852920,9068
829539,1418
312938,36437
311666,6915
197382,2409
199888,38404
197541,2683
1009339,283810
315223,37418
198145,8640
197417,1808
242462,21107
1867544,8591
1115698,260101
900038,8152
2394941,2394936
897649,11170
197893,42351
308973,2002
197558,3108
859033,746741
313227,37806
1049618,7804
309683,3264
312899,36108
849431,7258
310812,5487
1232651,8163
197590,3322
1000673,10169
197980,266604
308194,723
307730,281
1600704,460132
1091839,1091836
889520,19860
198270,10502
198312,10763
349594,38400
1091133,6901
892352,7052
477562,8703
751612,31555
1811180,1304974
1359105,42331
313291,10438
856664,35619
1798999,61805
313391,10572
242297,4124
313354,10502
349591,38400
1999667,1999660
994237,19860
197971,6902
1368385,1368001
966685,975996
198322,10800
892516,7052
1049635,161
1013974,852079
1116150,5492
1000058,3638
999991,17767
2174387,1243041
1364855,4511
1658331,1658314
617423,48203
403969,4493
1364855,11253
852763,314443
1364855,11256
901495,852209
999986,321064
896211,852007
999986,5487
895614,851890
896257,896246
889620,852797
403852,60307
897327,897316
897533,867218
896302,852096
852060,466192
857174,50166
310027,3640
1721458,7233
755497,435
898367,18867
197606,3407
831109,42612
312137,32624
197987,6984
310007,68091
317128,42331
2570742,2570736
855288,11289
992454,8745
637173,2231
852351,852348
1604348,1603296
2669663,1307619
197661,4099
351108,61381
828248,2878
856773,704
1249758,6750
1113042,743
310228,24591
204423,8536
597971,17767
1232202,39993
905158,35302
197411,1760
856992,5489
2677911,2677894
898372,18867
966672,972037
1656349,69749
1099300,3247
1307633,1307619
351107,61381
749156,4124
404011,17767
852745,852742
597984,83367
967047,466197
1094325,895488
1098255,852363
852243,214355
899389,899386
968470,968467
852297,852294
852608,852605
1011063,1011060
1012051,852398
851917,851914
901294,901291
1010904,999463
851929,851926
901377,892539
851937,851934
1012055,1011426
899534,851998
899469,899466
901379,892543
886634,1841
1801514,29899
239177,4492
1048307,36122
197386,1227
721773,2626
238090,8004
1668238,18631
833461,1514
1726214,5690
310377,4491
238600,36345
2391749,7812
197422,1828
2103169,2103164
1722919,2187
2532318,2532300
858798,5640
1721613,1306284
2637557,6878
240707,22656
833461,29365
314135,141366
1112987,8152
848744,73178
1050492,4124
307650,190521
608328,134748
858798,5489
433718,4124
1721613,1306286
476349,36567
1050325,153970
1010710,899420
1606868,1243041
845507,141704
2570405,2559612
722134,17767
1010910,899734
1011026,899877
891694,891687
1729055,1729002
2637050,136411
416684,11423
1421460,24941
199353,38454
2284107,1601374
2626397,2183102
797274,2582
849827,358257
312552,235496
198359,24812
2667756,343048
852332,852329
1037259,7804
1307061,1819
849833,358257
859315,5640
312836,183379
2118728,161
643066,300195
349408,343048
999823,105669
859315,5489
1992698,1992672
857118,5489
904638,901351
1314666,29268
1192787,1116977
1314666,21579
197305,168
688240,4099
577315,73710
618469,42588
1251903,62349
692576,283742
1790141,19737
204135,3254
313786,5492
753557,7646
1792386,2551
2566617,10582
2591489,2591476
1000647,8328
643720,342369
1294481,8031
1294481,6406
905079,905070
2632086,2632070
999432,852398
1014363,1014360
240093,1886
242671,35617
2179760,224905
153098,22396
801177,42954
828576,8785
1300481,337068
900575,85762
892329,892317
616285,357977
1368424,33738
2602582,2602577
2045243,267366
351276,7779
1040008,1040005
200251,236719
402246,343047
801177,22701
1305217,8308
2045233,8591
999490,999487
999460,999457
307937,314443
2591510,2099704
1361574,5224
895290,852256
1010836,6387
1665467,1665222
2588848,6135
1297381,5496
197520,21249
199994,58295
199148,68244
1940370,1940332
2289227,224905
1421467,3022
1871462,700810
1921222,1921217
895295,852256
1871468,700810
896146,896135
894776,892851
895468,852479
899640,899637
1010882,1010879
1115931,852532
966699,966696
901035,852213
1010929,1010926
349467,139778
2059015,1114195
1919088,1919083
977939,7814
2572105,2572100
2602751,343048
204874,5492
2629343,2629338
1010745,6387
852065,852062
2590627,1037042
1013626,11636
1304559,22701
1431286,19860
854052,852810
1087365,235496
1234482,1151
1044472,867260
966405,10582
966407,10582
1012218,852339
1014442,1014360
1013923,1013913
900024,852419
900716,852709
1014687,852680
801395,10962
1014303,4385
312104,1359
1482521,1482502
197436,5487
801395,10524
801395,6308
801403,3024
800434,6837
800434,5340
197785,5492
2469346,2469247
1368954,52582
1242992,1242987
434018,3640
852877,9068
309636,3022
1989081,75207
836268,11248
1806919,743
967030,214355
967036,967033
995702,995699
967969,971198
967947,867274
2591806,108118
1232082,1114195
835960,703
1946519,42375
1806202,6901
900841,852363
851901,851898
1013959,852268
900540,852450
897370,852324
897309,897304
1013902,852577
1044387,995747
1014771,903913
1044490,852750
1299990,1299981
1044327,852276
899614,899611
900676,852622
2586073,2586068
1736037,114477
687196,9863
1011985,8638
2609605,10379
2262026,55672
896253,896246
198314,5487
1293736,21009
2395829,41126
897380,852237
1608327,1608322
1000355,6691
2670166,1148495
967981,972480
889666,852136
1946529,10689
483090,2019
856825,8076
900010,852343
238101,6470
487056,40138
2632552,1424911
645296,7646
1304497,4511
1043675,852581
894948,894934
895360,895353
1044209,852597
1044392,995754
1014309,852627
900738,900731
1014682,852669
1718930,61381
1053655,4337
1193037,4511
1119569,684879
905104,974741
1716086,1819
801133,4919
1119569,11248
1046997,153970
1739785,1739745
1048336,153970
1422096,341248
895396,851740
899962,852281
901033,867325
1313925,684879
1313925,11248
1102196,10454
1012481,259453
1424895,41126
2602364,68446
242690,598
103859,281
1726998,1726988
250652,2348
359817,7407
OMOP5028218,3966
1807628,9863
107436,6064
2049414,8163
103401,5492
858329,62427
198207,9601
311239,1091
387000,27334
864661,68244
629568,629565
197462,2346
312022,7486
1797929,19831
313975,569
668579,194337
1365980,1151
1000355,4099
259611,232539
1721565,1721560
197734,1310124
476399,2019
797704,1418
889660,852839
2118606,2118525
1545172,5492
856944,161
801133,11115
1010924,892338
2479705,2479690
1012223,6387
2472791,224905
1012223,5492
2612668,69036
801451,9863
1425116,1425099
1236628,460132
1945218,1945213
1248605,896135
2586375,2586354
2645251,1100072
1235144,2409
2360534,2360231
253014,214555
2636542,2636537
2610295,1012892
1858981,979384
1989500,1433868
1870431,9863
2203895,1484911
1243034,1100699
905345,889591
2055015,2054968
2600872,2600867
2370172,2370147
1946830,1946825
800341,10898
313911,2977
1305100,448
749289,591622
763183,8640
1359127,4083
1604351,1603296
749157,4124
758019,10395
2371767,2049846
2272621,3322
2672923,4124
2599542,85762
1873994,1873916
1923055,1873916
2279450,891658
851750,28439
1000479,9863
1102202,9346
2598464,2169285
1178702,161
1648159,61148
151579,6932
386086,221109
1421548,11423
153241,5781
202972,6672
OMOP336511,8591
202493,257844
225130,7984
2626774,2626727
606664,161
402943,274332
OMOP335126,763100
2566418,798230
2566418,798226
OMOP336008,135391
1552344,1552337
1726111,1726104
1599793,1599788
OMOP337171,1005921
OMOP333050,5552
OMOP5182331,OMOP5170668
OMOP337213,68244
OMOP335139,1306284
OMOP336189,314683
2050759,1657134
858037,857974
1591957,729596
OMOP335613,386938
1944780,1731031
1664435,42316
OMOP4701046,117055
2262441,2262435
1873984,1873916
OMOP1140203,1735049
2669973,2669967
2180331,2180325
2058916,2058849
227215,3022
OMOP336459,1368001
OMOP5182138,2589225
OMOP2009277,6719
OMOP5040620,2265702
OMOP4781463,306266
1999683,1797118
2531293,2531288
993453,993449
2056696,2056691
OMOP333831,11274
1919089,1919083
749207,214824
2566310,2566296
OMOP434301,73494
OMOP1140143,1747556
1720264,1720259
2469347,2469247
1995543,1995537
OMOP336255,1430438
807264,26237
2261789,2261783
1720602,1720597
2198949,2198944
2045628,2045613
1602110,1100699
OMOP332902,797752
1040055,9068
OMOP4701003,1546438
OMOP434301,5487
OMOP335214,1304122
OMOP1010050,4099
OMOP333141,798361
1655050,831503
OMOP332918,11256
2049672,460132
OMOP438644,100533
OMOP334507,854956
OMOP570443,763098
OMOP334507,854948
2566310,901628
2566310,798232
OMOP334507,798220
OMOP5047893,OMOP5051438
OMOP1009738,68442
OMOP5044639,214555
1147224,1147220
2590609,3008
OMOP332497,3008
1537040,1537034
OMOP334607,59639
2637458,2637446
OMOP434192,35623
OMOP332552,797633
226313,2582
OMOP4701180,236248
846168,153970
OMOP334444,36676
753543,748794
2554805,4952
1359030,4124
1999389,1243041
749762,6373
1242787,748794
1866047,748794
2594746,2594468
748856,4124
2178403,2178390
1722680,4124
2001756,4124
1369737,4124
1722680,24941
2371768,2049846
762003,748794
1358775,7514
1483558,4124
1927957,7514
1483558,24941
1100471,1151
1860414,4124
748987,7514
1483551,4083
1543553,11636
2635026,1243041
2602770,343048
2665903,4124
1291987,7646
2599541,2599518
1000499,4099
1000499,6691
1992428,1364430
1923058,1873916
2279427,891658
2279449,891658
1486801,7514
762334,4124
1373498,1373478
1304988,4124
2166579,4952
1485332,7514
1727521,4124
1727521,24941
749158,31994
1358781,4124
2054269,1918219
1800500,4124
1102207,62400
2047760,4124
854861,6373
748864,24591
2283518,2265690
2398512,25480
2624207,748794
2055023,3008
1945038,1487514
645371,644
328870,7531
317482,35296
335120,28382
540781,214354
351261,17128
403920,22299
855474,108088
403818,139462
310346,25025
2611794,6845
238084,6130
1740900,632
597195,40048
312085,26225
1665060,2180
857336,19257
199450,21241
197527,2598
1361023,8153
967017,59943
313115,10109
1100075,1100072
749196,32968
200284,69749
197361,17767
283523,25480
748797,748794
311726,15996
2201521,39954
283672,2556
855332,11289
597772,614373
834348,703
349553,89013
314077,29046
197418,1808
283639,61381
197321,596
863559,275891
197657,4083
311290,114477
197815,5764
1544488,253182
311915,7258
1310525,1310520
308976,2002
197392,1292
863664,32675
198239,10237
197698,4450
242438,88249
198428,28439
317136,7531
204870,44
1423080,3640
197658,4083
1927610,3288
309097,2194
200033,20352
198222,9997
309098,2194
314211,35636
310261,258494
722111,60223
349405,321064
892737,892734
106219,21766
205324,30125
1308432,141704
995281,5553
2101899,56512
311935,7315
151226,38404
1364435,1364430
1745091,6387
2265706,2265702
312362,8134
311277,17128
141850,3255
995624,6676
894807,7052
197886,5487
903456,10814
849928,1886
313222,37801
892678,7052
282401,28439
309291,21090
1922783,10600
310792,83818
238153,1886
197580,3264
199247,25789
996561,6719
858751,62427
999967,17767
238019,4124
992805,20859
1437702,7213
835956,703
1234579,8163
1359126,4083
238006,6904
2675187,711942
992668,27084
897640,11170
905304,905301
603203,337525
1494169,10169
197735,142438
2539033,2539031
859841,4496
2467537,2099995
197627,49276
351297,352385
284207,11636
1037234,6832
858625,746741
477130,5487
835568,5691
852825,1116977
349483,69749
1490034,1489913
1927610,725
897659,11170
993770,161
2536740,2099995
1658327,1658314
477130,73494
2174388,1243041
1049225,7804
861652,861634
1927617,3288
312829,35636
999996,5487
608139,38400
1927617,725
999996,321064
1000001,17767
1364855,11246
905075,905070
852375,466197
896265,852020
2054096,2054023
2673199,569
238151,52582
197903,6472
670026,460132
310539,4815
312370,8134
835840,10379
903291,18993
311659,6902
686429,52582
198188,35296
805464,10390
804544,23043
1659592,733
1940703,1940636
861692,6406
1005924,1005921
578732,4124
312076,61381
596843,17128
315059,3255
199119,7646
1299903,31914
1011707,6387
197670,6904
884385,3288
1299896,30131
858613,7396
310687,8536
309305,2551
381056,6058
861692,8031
1658132,1535218
597974,83367
1811632,1191
861769,6809
894814,7052
562704,72302
597977,83367
1049270,161
1099292,3247
898378,18867
348804,4124
1373325,6406
1373325,8031
1012154,999450
1014343,1014340
852666,852663
901358,852519
899393,899390
852366,852363
995604,995600
891661,891658
852385,852382
883409,854130
1098192,1098189
1098203,1098200
852422,852419
995746,995743
897335,897332
899534,851985
900994,900991
905099,974741
905261,905258
1094492,867232
996740,6719
797452,4053
313226,37806
904415,7238
2637551,2637547
307816,70223
226343,3264
359050,10753
1046985,153970
313142,9524
2636787,1243041
198037,7426
240984,733
1599543,1599538
861455,6754
197581,3264
722137,69749
1601380,1601374
238134,1191
1803930,6313
205301,8640
809992,623400
2532331,2532300
197840,6058
892335,892332
898715,187832
904836,883459
904800,899394
904822,971932
1011409,1011404
1011032,1011027
892371,892368
904609,904606
904626,975509
312071,7617
1551993,1306284
1790310,61805
241834,3008
1191359,7299
894863,16818
197426,19860
1602109,1545653
1120068,36721
313416,10627
1992685,6809
1421459,7514
1373471,1373458
746645,195088
1653326,6387
1433873,1433868
1120068,34323
858770,5489
858770,5640
1356578,1356552
852318,852315
1014777,1014774
889600,852062
1314666,1151
643105,475342
1099596,40254
1049580,161
197896,6466
309289,21090
311700,6960
1000862,8328
1921592,6851
1860157,7804
197726,4508
1014203,852412
315156,8536
616289,357977
1010900,6387
1373501,6373
197895,6466
2197867,2197862
2371766,2049846
1806193,6901
2056462,10582
753562,36676
2056504,10582
2056488,10582
999402,854082
999503,350141
852358,852355
851739,851736
200220,72937
308805,194881
897702,3423
311041,274783
2626376,81647
903847,9000
402012,35636
857366,3743
2569082,4511
198059,7781
1545658,1545653
198153,2683
2679605,1292
198238,10237
2677773,358263
833147,588250
577324,73710
1368431,33738
899592,852217
1806191,6901
801177,7405
1305217,237099
2045233,9863
904681,889548
831426,42543
831426,426
282609,11516
1117531,2393
1100262,1151
250983,7407
562359,3455
1659287,2191
2288406,2288236
2105850,2105845
861736,4821
895073,895070
861740,6809
896120,851938
1011421,1011418
895286,895279
967985,967982
895581,891776
1014742,1014739
1243227,300195
1536484,103
197428,19860
259202,248123
861783,6809
966914,221147
861783,33738
562501,8814
1430451,1430438
900799,852746
800237,8737
2557214,2256951
800237,6536
1304559,7405
848151,5487
800584,42543
800584,426
883406,852450
800188,6837
800188,5340
800188,70602
900749,900743
900095,852569
1806940,1302966
2678965,2678952
2475858,2475830
1012384,3992
800416,9671
800416,8156
801395,1091
800401,9671
800401,8156
801403,42543
801403,426
800440,6837
800440,5340
1597596,1364105
848178,1514
1433734,31476
1291365,1291301
1234333,34347
205228,5933
1546888,68244
310293,4337
197860,6313
2049734,1364105
800611,8737
800611,6536
966946,966943
894958,894934
967967,971198
1232661,852128
860192,1712
899972,852329
900740,900731
2634743,25480
897508,867218
1806200,6901
1044316,852302
1014699,1014360
853278,852834
1044250,852697
900940,852355
1043685,852581
896251,896246
900767,900764
901216,900754
1044230,852601
1044213,852597
900134,900131
1300000,1299981
1299992,1299981
899648,899645
578044,298665
309290,21090
2637449,1918231
1736048,114477
2055109,2055104
2001424,68244
905051,973447
1011985,10169
1864412,7242
2590741,34347
2121770,10379
1736051,114477
1193351,1193326
1011750,325646
1431102,1819
897311,897304
896296,852096
1658084,224905
978948,4083
1804760,338817
312084,26225
1014714,1014711
1656395,1092437
351292,5487
308322,161
889668,852136
897341,897332
896088,851934
897975,852551
901493,852209
895075,895070
1304497,262150
645295,6581
645295,36676
801644,6536
801644,8737
900118,852609
898130,852653
900971,852302
901360,852519
2551203,2550729
861816,6809
801133,10898
2569603,2569562
2565271,1729002
1924313,719872
1119569,2418
861760,6809
1737459,11473
2121090,2121085
1790161,1363268
1737461,11473
1046997,9601
2628235,2628210
1422093,83367
1013953,1013944
899970,852814
1046209,995747
1014337,852162
967930,967921
1724446,19860
1313925,2418
1595476,8031
1595476,6406
105078,7980
1000990,7812
203105,5492
1867941,3992
199163,6711
415213,1151
199316,4492
430174,8597
834311,2358
108876,10239
106243,1514
388078,30257
1870622,1596450
250648,19831
104972,23405
849760,5224
197947,6854
351449,10106
1116233,3966
199524,281
1301246,3289
199047,4278
226758,40138
105408,8638
199166,21406
1740918,6915
106525,1546438
756206,10825
618577,113608
1369726,1369713
389058,59639
142001,27334
829498,257844
199809,10438
755732,82003
245276,4917
313323,10454
252062,4910
835572,5691
857216,214824
861416,18631
1235151,1091643
665042,593411
997488,87636
204416,5093
1922474,1922448
1190738,23024
2390644,1307298
884684,3288
1650030,3640
311422,6579
1484916,1484911
1542804,8536
2059288,2059269
2625917,2625882
2399644,5492
313921,29365
966784,905276
861763,84108
1791574,7804
2166572,4952
801451,8591
828362,5492
310014,337623
200240,32926
2058900,2045371
1001714,10169
905487,889669
1115952,1014447
2540703,7242
315102,9873
2645244,1918231
430551,18994
2534247,2534233
1652634,21183
310870,5492
2541511,1918219
1665503,1665496
1009462,6387
2670649,2670644
2669448,2199674
317127,6980
2180330,2180325
310215,33747
1719235,4262
857134,161
308050,596
2636834,2387302
1870431,8591
762672,155002
2396764,1251
1594680,1594675
1598985,343047
2375321,322167
2608534,1091836
800341,11115
1549452,278739
2370164,2370147
800341,4919
413261,20877
1426600,24941
1426600,4124
1359023,7514
759742,748794
1604349,1603296
2384458,15657
1095224,7514
758019,19478
2178404,2178390
2178406,2178390
1661466,10627
2122647,44157
2635025,1243041
1363409,1363268
1483550,4083
2602771,343048
2283535,2265690
2119390,2119365
2599540,2599518
1000490,6691
2641143,36721
1000490,4099
2564152,2564146
2279410,891658
1000479,8591
2628205,2628190
2475415,2475077
2665627,1918219
1102202,7393
1424850,8163
202363,596
1368634,9873
25655,29155
OMOP4700966,4257
603726,20217
225882,4053
151459,34633
OMOP337113,237099
OMOP336334,8163
688660,5492
49326,9525
225618,1511
225926,34905
225591,8703
284896,283809
261698,24947
196516,7426
203547,1085787
218458,689
OMOP334344,4124
2590763,2358
202953,9384
153370,11170
OMOP333528,797752
1987403,1987398
1114199,1114195
11160,253182
2677434,2677426
OMOP335789,1551777
1660186,1606218
OMOP335689,1307404
809868,1599832
1100076,1100072
1421468,3022
2055774,300195
288688,75635
OMOP2007056,253182
1112977,1112973
607583,400008
OMOP5117753,121191
203674,83395
669370,4249
190465,136411
1242964,60548
2396765,1251
OMOP5032106,593411
OMOP333397,3041
853351,847083
1876402,1876376
OMOP1999923,OMOP998559
2471096,2471078
1232155,1232150
644964,61148
OMOP1140085,OMOP2721389
604751,60548
OMOP333141,253174
OMOP4820981,1999382
OMOP337722,121191
OMOP4830196,4257
OMOP571428,195085
OMOP434810,720825
1597616,1597609
OMOP1014556,82122
2475401,2475166
OMOP4837247,2103164
1790162,1363268
OMOP1998916,72625
2629344,2629338
1607560,4257
OMOP334240,314683
686438,679314
497062,68503
2636595,2636589
OMOP336064,1605101
OMOP334643,276237
OMOP439611,5487
1670317,10803
2049672,1721603
1372713,60307
OMOP5182157,7514
OMOP2006533,763100
1597095,1596932
OMOP337142,OMOP1131732
2382605,5464
2109616,763096
OMOP334507,854968
OMOP570443,OMOP2810051
OMOP334507,854962
OMOP334507,OMOP988562
OMOP4834735,338036
OMOP337230,21183
151945,1388
541043,7804
225846,3355
OMOP4701180,236388
216498,11423
OMOP337451,3264
OMOP335940,5992
1603861,4124
1251337,7514
762333,748794
1358765,7514
1729516,4124
2471314,4124
1242787,7514
2604804,723
1729516,24941
753478,4124
2594750,2594468
1359135,4124
1359135,24941
1862600,4124
753544,748794
753544,6373
1661567,10627
1538130,4124
1550964,7514
1720616,4124
750244,748794
750268,748794
2122655,44157
750268,6373
1099026,4124
1722676,4124
751868,4124
1796922,4124
751871,7514
856467,31994
2257013,1243041
1047041,4124
748879,4124
1011081,11636
1013630,11636
1660690,748794
1311535,748794
1724801,4124
1485332,748794
1724801,24941
2475418,1102270
751885,4124
1102207,4537
2283538,2265690
1999026,6373
2624207,7514
849393,620
574411,2623
1008145,300195
1656339,1656328
328671,36437
350217,3264
332435,33738
483447,187832
317336,2598
315561,1998
353423,6057
1114196,1114195
332029,4816
1720760,877015
979485,52175
199521,14851
198045,7531
349251,300195
1244611,1244607
242461,21107
105583,4492
314231,36567
198105,8332
835603,10689
1719000,12574
1550940,2683
1006801,2626
403850,60307
310189,4083
859747,301542
616483,51272
1367410,4018
859419,301542
312132,32613
308135,17767
1437702,435
1100702,1100699
617296,48203
1658319,1658314
314209,88014
866910,141626
197818,5781
314154,61381
387003,114477
1191299,25126
991528,8745
859044,746741
310431,25480
315090,4053
205326,29046
2539224,6373
197582,3264
349208,35302
197555,3102
1191256,25126
1047905,153970
577237,6922
637540,1191
259111,86009
307732,60223
966221,10582
312961,36567
197890,42351
994237,2670
310878,5492
856903,161
1741905,3108
1791593,5657
197502,2410
485465,461016
1012895,1012892
1946583,41126
476809,15996
1044427,161
1359105,3355
348472,10438
310169,4083
861200,134615
1722934,29561
1361226,5224
1298066,3001
2047646,41208
836395,161
197557,3108
198140,8628
993943,1886
1012377,1815
991188,2403
1000048,3638
1116150,8536
1719003,12574
545835,42375
1000114,6691
749206,214824
865117,4496
1000913,8328
1812013,7417
904368,1422
1307427,136411
866090,1827
979471,5487
349200,69749
1049221,7804
1653433,3640
259111,314684
1722939,29561
579148,4637
721787,61381
312441,33738
603206,337525
2586599,1292
238154,161
2108924,8727
892554,7052
406396,4124
617322,48203
1364855,7393
2174387,1999382
312831,35636
759741,22656
810083,60307
966248,10582
1927637,3288
1927637,725
810090,60307
895728,851926
967949,867274
310600,5021
864675,2382
242754,237159
309305,5492
204423,5492
1598068,6069
966787,3638
2055760,2055755
1049233,161
1665021,2193
198365,8704
259218,6373
1191013,34905
309955,3521
857174,5487
1721460,7233
861819,593411
312288,161
314035,5093
825427,711942
1249617,161
1747561,1747556
197622,3521
310003,49247
801054,8591
2607529,2275602
889577,867357
582974,61148
967059,867198
1656354,1656328
1304490,237099
597987,17767
889606,852797
968153,968130
307874,901845
852494,852491
1010858,892565
1094196,1094193
852196,852193
1014761,995699
1115265,852386
899757,892526
852346,852343
899358,899355
905482,892592
1000013,901299
852212,852209
852554,852551
852131,852128
852177,852174
968416,968413
852596,852593
1006503,314455
851735,851732
582299,99
251201,36437
313364,10510
705129,4917
855664,3355
1601392,1601374
1375948,684879
1999581,1999574
905514,892616
1010759,3992
313451,10753
198193,9143
884655,725
1085728,10759
250714,10379
857169,50166
1006107,10169
2570399,2559612
284204,279645
237788,6313
310796,35208
1048307,6832
308719,1520
1599551,1599538
1050492,11636
1250721,475969
722137,17767
757707,358263
904491,975119
1014599,161
892510,892507
905530,883414
966633,974527
1012193,1012190
1011004,1010999
312835,183379
724859,641465
992478,8745
1797913,10759
105292,6038
861113,11248
999823,7405
1718589,1716278
2637353,39993
2104336,2104332
665038,593411
618376,618365
314215,183379
1721474,733
2001358,2001352
1731350,3131
311929,7299
847630,9863
198378,42316
249400,3393
618368,618365
1307056,1819
1314666,11248
2548762,2178390
1359131,7514
1314666,684879
1359130,4124
1356574,1356552
851885,851882
2371764,2049846
2637859,2627044
1000054,3638
1795581,20220
1923822,614373
858342,3355
349482,2387302
200317,9949
1797847,41126
1373502,6373
313212,259280
859867,5093
198555,1992
197687,4179
2398131,2174090
861025,6809
847617,8591
852232,852229
2467573,2467540
799047,475342
616698,35636
1806181,6901
1798373,1798288
2583731,19860
1607796,614373
2286288,2286252
2663968,2663954
861568,283742
967904,314415
897406,897403
992153,6832
200251,235496
849303,8785
859981,784649
153880,22396
1494174,10169
402247,343047
801177,10454
1368431,1368001
402011,35636
999387,999384
999400,854082
197731,4603
2105858,2105845
828749,475230
2625890,2625651
198342,11002
142113,44
891655,891652
1726117,1726104
2632946,3355
349198,2598
1100262,684879
889658,852839
904533,972601
898329,852742
2678937,2678930
1013626,4124
1431286,2670
198024,7393
897408,897403
204874,8536
1939329,1939323
1304559,10454
1664326,6809
900976,852294
1234482,2418
2262725,6064
1014328,852162
2635024,2256951
1014235,852622
1044396,1014191
800188,10962
800188,10524
899555,852144
800188,6308
1232565,852376
900085,852561
900950,852348
2105633,2105628
1368018,1368001
1482515,1482502
1876922,1876905
800416,11115
1439823,1439816
313499,10834
800416,4919
800401,11115
800401,4919
800434,1091
800440,10962
800440,10524
800440,6308
692695,26225
197551,3007
242946,4917
1535362,9873
314088,89785
197956,6876
313993,4337
2628478,2628469
309606,11248
348622,4511
198264,10438
406524,3640
2564410,8031
2564410,6406
967000,966995
1656333,6750
313252,10395
2058930,2058849
1047786,153970
2000017,1442981
1044320,852294
900093,852569
1014002,852079
897396,897391
1014268,852622
901031,867325
1232595,1111024
899668,852193
1013869,852653
1044486,867260
900711,852716
896205,852007
857099,5489
2395826,41126
704855,642274
1011710,5487
2590641,276237
1147334,1102270
1595764,5489
800925,236719
1992826,593411
1992826,1992672
1747691,1721603
1193339,1193326
308004,852209
895675,851894
896123,851938
1365980,2418
2626364,6582
2105822,7804
2053517,1655922
1192754,851906
1190568,1223
476399,6375
483090,6375
856797,704
897512,867218
885131,1418
2044930,2044896
746606,662281
1946476,6750
1941474,61805
864681,2382
897364,852221
900981,852294
1013925,1013913
897859,852450
897557,852419
899982,852367
895376,851736
1738590,5492
545753,4530
1718983,36676
2167573,301542
1547104,1547099
1716057,1819
856792,2356
630714,1952
1592742,1592737
1734636,1734628
2628215,2628210
897114,6387
2584354,1721603
1293464,39954
857111,5489
1045602,867260
900006,852367
900960,852348
899563,852144
251098,4083
859383,5032
1102201,1897
360177,10432
2288814,1799206
1102201,37255
1595290,743
1102196,4537
310964,5640
246262,7417
2196901,2196092
197532,2623
309372,2625
1791397,6628
895202,7052
1424895,1424884
477589,8514
308297,161
OMOP4711817,1546438
282462,8134
198434,161
103941,2002
OMOP412788,4816
866406,2418
105784,11256
247495,1825
310673,5093
1236190,23088
562147,644
282463,8134
199772,6923
197437,5487
312888,9525
198352,11413
1876918,1876905
894978,892734
